player_id,player_abbr,player_name,position,headshot_url,recent_team,season,week,season_type,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0030506,T.Kelce,Travis Kelce,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",KC,2024,20,POST,HOU,7,8,117.0,1,0.0,0.0,67.0,57.0,5.0,10.224191,0,1.7462686,0.33333334,0.43506494,0.80454546,0.0,17.7,24.7
00-0030506,T.Kelce,Travis Kelce,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",KC,2024,21,POST,BUF,2,4,19.0,0,0.0,0.0,15.0,9.0,1.0,0.10882386,0,1.2666667,0.16,0.083798885,0.2986592,0.0,1.9,3.9
00-0030506,T.Kelce,Travis Kelce,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",KC,2024,22,POST,PHI,4,6,39.0,0,0.0,0.0,34.0,19.0,1.0,0.6534899,0,1.1470588,0.1875,0.13821138,0.37799796,0.0,3.9,7.9
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,1,REG,CHI,1,1,8.0,0,0.0,0.0,6.0,2.0,0.0,0.4532326,0,1.3333334,0.037037037,0.026200874,0.07389617,0.0,0.8,1.8
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,2,REG,NYJ,1,2,9.0,0,0.0,0.0,17.0,0.0,0.0,-0.08750302,0,0.5294118,0.074074075,0.05782313,0.15158731,0.0,0.9,1.9
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,3,REG,GB,6,7,73.0,1,0.0,0.0,72.0,5.0,5.0,-2.641717,0,1.0138888,0.20588236,0.3116883,0.5270054,0.0,13.3,19.3
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,4,REG,MIA,2,4,31.0,0,0.0,0.0,47.0,0.0,1.0,-2.6420045,0,0.65957445,0.22222222,0.5280899,0.70299625,0.0,3.1,5.1
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,6,REG,IND,4,6,54.0,0,0.0,0.0,91.0,0.0,2.0,0.8229498,0,0.5934066,0.22222222,0.3699187,0.5922764,0.0,5.4,9.4
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",TEN,2024,7,REG,BUF,1,1,-2.0,0,1.0,0.0,4.0,-6.0,2.0,1.2107223,0,-0.5,0.02631579,0.01724138,0.05154265,0.0,-0.2,0.8
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,8,REG,LV,2,3,29.0,0,0.0,0.0,48.0,2.0,2.0,2.5329084,0,0.6041667,0.08571429,0.19277108,0.26351118,0.0,2.9,4.9
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,9,REG,TB,8,9,86.0,2,0.0,0.0,66.0,27.0,5.0,9.446302,0,1.3030303,0.21428572,0.24175824,0.49065933,0.0,20.6,28.6
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,10,REG,DEN,4,5,56.0,0,0.0,0.0,38.0,20.0,3.0,3.1983926,0,1.4736842,0.125,0.20765027,0.3328552,0.0,5.6,9.6
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,11,REG,BUF,3,4,29.0,0,0.0,0.0,51.0,5.0,2.0,1.9981532,0,0.5686275,0.12903225,0.23502304,0.3580645,0.0,2.9,5.9
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,12,REG,CAR,5,6,35.0,1,0.0,0.0,45.0,5.0,4.0,2.5104692,0,0.7777778,0.16666667,0.20547946,0.3938356,0.0,9.5,14.5
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,13,REG,LV,4,9,90.0,0,0.0,0.0,117.0,21.0,2.0,0.49768162,0,0.7692308,0.2,0.3038961,0.51272726,0.0,9.0,13.0
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,14,REG,LAC,4,9,32.0,1,0.0,0.0,166.0,10.0,1.0,-1.7090447,0,0.19277108,0.25,0.63846153,0.8219231,0.0,9.2,13.2
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,15,REG,CLE,5,6,36.0,0,0.0,0.0,70.0,7.0,3.0,1.4283715,0,0.51428574,0.15789473,0.20467836,0.38011697,0.0,3.6,8.6
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,16,REG,HOU,4,4,37.0,0,0.0,0.0,31.0,6.0,3.0,4.338722,0,1.1935484,0.09756097,0.13304721,0.2394745,0.0,3.7,7.7
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,17,REG,PIT,2,4,7.0,0,0.0,0.0,27.0,5.0,0.0,-2.1484113,0,0.25925925,0.10526316,0.125,0.24539474,0.0,0.7,2.7
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,20,POST,HOU,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.441731,0,0.0,0.041666668,0.032467533,0.08522727,0.0,0.0,0.0
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,21,POST,BUF,1,2,11.0,0,0.0,0.0,11.0,3.0,1.0,0.27444708,0,1.0,0.08,0.061452515,0.16301677,0.0,1.1,2.1
00-0030564,D.Hopkins,DeAndre Hopkins,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",KC,2024,22,POST,PHI,2,5,18.0,1,0.0,0.0,54.0,1.0,2.0,-6.0995297,1,0.33333334,0.15625,0.2195122,0.38803354,0.0,9.8,11.8
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,5,REG,NE,0,2,0.0,0,0.0,0.0,37.0,0.0,0.0,-5.2298465,0,0.0,0.06451613,0.12937063,0.18733363,0.0,0.0,0.0
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,7,REG,IND,0,2,0.0,0,0.0,0.0,11.0,0.0,0.0,-2.106397,0,0.0,0.09090909,0.065868266,0.18247142,0.0,0.0,0.0
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,9,REG,BUF,3,3,15.0,0,0.0,0.0,8.0,7.0,0.0,0.0926386,0,1.875,0.11111111,0.057142857,0.20666666,0.0,1.5,4.5
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,10,REG,LA,2,2,17.0,0,0.0,0.0,15.0,2.0,1.0,1.8027532,0,1.1333333,0.071428575,0.09803922,0.17577031,0.0,1.7,3.7
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,11,REG,LV,2,4,13.0,0,0.0,0.0,25.0,3.0,1.0,-0.58504695,0,0.52,0.114285715,0.14044943,0.26974317,0.0,1.3,3.3
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,12,REG,NE,0,3,0.0,0,0.0,0.0,37.0,0.0,0.0,-3.8080788,0,0.0,0.075,0.16299559,0.22659692,0.0,0.0,0.0
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,13,REG,GB,1,2,9.0,0,0.0,0.0,31.0,1.0,1.0,0.20953889,0,0.29032257,0.04347826,0.099358976,0.13476868,0.0,0.9,1.9
00-0031235,O.Beckham,Odell Beckham,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",MIA,2024,14,REG,NYJ,1,1,1.0,0,0.0,0.0,0.0,1.0,0.0,-1.6560345,0,0.0,0.022222223,0.0,0.033333335,0.0,0.1,1.1
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,1,REG,CLE,4,7,40.0,1,0.0,0.0,79.0,5.0,2.0,-0.11523436,0,0.5063291,0.22580644,0.31102362,0.5564262,0.0,10.5,14.5
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,2,REG,NO,2,2,19.0,0,0.0,0.0,17.0,2.0,2.0,2.8050163,0,1.117647,0.048780486,0.049418606,0.10776375,0.0,1.6,3.6
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,3,REG,BAL,2,6,16.0,0,0.0,0.0,108.0,0.0,1.0,-1.8665223,0,0.14814815,0.12,0.23175965,0.34223175,0.0,1.6,3.6
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,4,REG,NYG,1,4,16.0,0,0.0,0.0,40.0,9.0,1.0,-0.5538872,0,0.4,0.15384616,0.2777778,0.42521366,0.0,1.6,2.6
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,13,REG,NYG,3,7,16.0,1,0.0,0.0,104.0,3.0,3.0,-4.1081524,0,0.15384616,0.19444445,0.38235295,0.5593137,0.0,7.6,10.6
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,14,REG,CIN,1,3,3.0,1,0.0,0.0,28.0,0.0,1.0,0.054281786,0,0.10714286,0.09677419,0.12017167,0.22928146,0.0,6.3,7.3
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,15,REG,CAR,3,5,34.0,0,0.0,0.0,32.0,0.0,2.0,1.8912632,0,1.0625,0.17857143,0.1904762,0.4011905,0.0,3.4,6.4
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,16,REG,TB,3,3,48.0,0,0.0,0.0,30.0,18.0,3.0,3.4688969,0,1.6,0.09090909,0.13100436,0.2280667,0.0,4.8,7.8
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,17,REG,PHI,4,8,52.0,0,0.0,0.0,146.0,13.0,3.0,-6.435526,0,0.3561644,0.27586207,0.5530303,0.8009143,0.0,5.2,9.2
00-0031236,B.Cooks,Brandin Cooks,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjoksfxpbba4hevwpuop",DAL,2024,18,REG,WAS,3,9,15.0,0,0.0,0.0,50.0,5.0,1.0,-6.2629027,0,0.3,0.27272728,0.22026432,0.56327593,0.0,1.0,4.0
00-0031299,J.Matthews,Jordan Matthews,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9rddikwsnwmfh9girgn",CAR,2024,1,REG,NO,0,1,0.0,0,0.0,0.0,16.0,0.0,0.0,-0.5819353,0,0.0,0.03448276,0.045454547,0.08354232,0.0,0.0,0.0
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",LV,2024,1,REG,LAC,5,6,59.0,0,0.0,0.0,58.0,24.0,3.0,6.348875,0,1.0172414,0.1875,0.39726028,0.5593322,0.0,5.9,10.9
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",LV,2024,2,REG,BAL,9,12,110.0,1,0.0,0.0,139.0,12.0,5.0,3.379274,0,0.79136693,0.33333334,0.6289593,0.9402715,0.0,17.0,26.0
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",LV,2024,3,REG,CAR,4,9,40.0,0,0.0,0.0,65.0,9.0,2.0,-5.9374714,0,0.61538464,0.23076923,0.21452145,0.49631888,0.0,4.0,8.0
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,7,REG,PIT,3,9,30.0,0,0.0,0.0,45.0,11.0,1.0,-6.404822,0,0.6666667,0.23076923,0.22167487,0.50132626,0.0,3.0,6.0
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,8,REG,NE,4,6,54.0,0,0.0,0.0,55.0,18.0,3.0,1.6417874,0,0.9818182,0.24,0.2037037,0.50259256,0.0,5.4,9.4
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,9,REG,HOU,7,11,91.0,1,0.0,0.0,107.0,40.0,4.0,6.66026,0,0.85046726,0.34375,0.5783784,0.92048985,0.0,15.1,22.1
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,10,REG,ARI,6,13,31.0,0,0.0,0.0,82.0,17.0,1.0,-6.877518,0,0.37804878,0.3939394,0.39423078,0.86687064,0.0,3.1,9.1
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,11,REG,IND,6,7,72.0,0,0.0,0.0,18.0,56.0,3.0,3.153843,0,4.0,0.2413793,0.14516129,0.46368188,0.0,7.2,13.2
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,13,REG,SEA,5,12,66.0,1,0.0,0.0,150.0,19.0,5.0,1.291092,0,0.44,0.31578946,0.48387095,0.8123939,0.0,12.6,17.6
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,14,REG,MIA,9,11,109.0,1,0.0,0.0,76.0,51.0,6.0,7.3624935,0,1.4342105,0.2820513,0.2889734,0.6253583,0.0,16.9,25.9
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,15,REG,JAX,9,12,198.0,2,0.0,0.0,156.0,114.0,6.0,15.550246,1,1.2692307,0.42857143,0.44956774,0.9575546,0.0,33.8,42.8
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,16,REG,LA,7,13,68.0,1,0.0,0.0,95.0,38.0,5.0,1.1430613,0,0.7157895,0.30952382,0.42986426,0.7651907,0.0,12.8,19.8
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,17,REG,BUF,5,8,47.0,0,0.0,0.0,14.0,34.0,1.0,-4.565159,0,3.357143,0.2580645,0.11111111,0.46487457,0.0,4.7,9.7
00-0031381,D.Adams,Davante Adams,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",NYJ,2024,18,REG,MIA,6,12,88.0,1,0.0,0.0,112.0,30.0,4.0,-3.0669374,0,0.78571427,0.34285715,0.55172414,0.9004926,0.0,14.8,20.8
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,1,REG,WAS,5,6,61.0,2,0.0,0.0,64.0,8.0,4.0,6.7708607,0,0.953125,0.2,0.45714286,0.62,0.0,18.1,23.1
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,2,REG,DET,3,6,42.0,0,0.0,0.0,43.0,18.0,3.0,-1.8965437,0,0.9767442,0.31578946,0.28289473,0.67171055,0.0,4.2,7.2
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,3,REG,DEN,2,3,17.0,0,0.0,0.0,30.0,3.0,0.0,-4.308442,0,0.56666666,0.09375,0.2777778,0.33506945,0.0,1.7,3.7
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,4,REG,PHI,8,14,94.0,1,0.0,0.0,145.0,32.0,6.0,3.1180143,0,0.64827585,0.29787233,0.48013246,0.7829012,0.0,15.4,23.4
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,5,REG,ATL,5,7,62.0,2,0.0,0.0,62.0,3.0,5.0,6.0932894,0,1.0,0.29166666,0.5123967,0.7961777,0.0,18.2,23.2
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,6,REG,NO,2,6,34.0,0,0.0,0.0,87.0,14.0,2.0,-5.60936,0,0.3908046,0.16666667,0.39908257,0.5293578,0.0,3.4,5.4
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,7,REG,BAL,1,3,25.0,1,0.0,0.0,57.0,0.0,1.0,1.0219501,0,0.4385965,0.06666667,0.14540817,0.20178571,0.0,8.5,9.5
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,12,REG,NYG,5,6,68.0,0,0.0,0.0,65.0,13.0,3.0,3.9515123,0,1.0461539,0.2,0.3110048,0.51770335,0.0,6.8,11.8
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,13,REG,CAR,8,12,118.0,1,0.0,0.0,146.0,25.0,8.0,6.4547267,0,0.8082192,0.3529412,0.6347826,0.9737596,0.0,17.8,25.8
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,14,REG,LV,4,5,69.0,0,0.0,0.0,67.0,17.0,2.0,3.2353177,0,1.0298507,0.17857143,0.30875576,0.48398617,0.0,6.9,10.9
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,15,REG,LAC,9,11,159.0,2,0.0,0.0,136.0,57.0,5.0,10.177818,0,1.1691177,0.42307693,0.55737704,1.0247793,0.0,27.9,36.9
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,16,REG,DAL,5,8,69.0,0,0.0,0.0,130.0,4.0,4.0,2.7798395,0,0.5307692,0.18604651,0.31476998,0.49940875,0.0,6.9,11.9
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,17,REG,CAR,8,9,97.0,2,0.0,0.0,95.0,22.0,6.0,7.9456315,0,1.0210526,0.28125,0.36398467,0.6766643,0.0,21.7,29.7
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,18,REG,NO,9,14,89.0,0,0.0,0.0,147.0,10.0,4.0,-1.2090077,0,0.60544217,0.4516129,0.5903614,1.0906724,0.0,8.9,17.9
00-0031408,M.Evans,Mike Evans,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",TB,2024,19,POST,WAS,7,7,92.0,1,0.0,0.0,63.0,29.0,7.0,10.10456,0,1.4603175,0.4117647,0.459854,0.93954486,0.0,15.2,22.2
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,6,REG,DAL,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.6734269,0,0.0,0.037037037,0.015037594,0.066081874,0.0,0.0,0.0
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,8,REG,TEN,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-0.6019777,0,0.0,0.055555556,0.11940298,0.16691542,0.0,0.0,0.0
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,9,REG,GB,1,1,2.0,0,0.0,0.0,2.0,0.0,1.0,0.26573983,0,1.0,0.05,0.024390243,0.09207317,0.0,0.2,1.2
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,11,REG,JAX,1,2,7.0,0,0.0,0.0,11.0,2.0,1.0,0.89748025,0,0.6363636,0.06451613,0.04263566,0.12661916,0.0,0.7,1.7
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,15,REG,BUF,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.6372997,0,0.0,0.018518519,0.017412934,0.039966833,0.0,0.0,0.0
00-0031428,A.Robinson,Allen Robinson,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyukft9lraurbsq0laom",DET,2024,17,REG,SF,1,1,21.0,0,0.0,0.0,19.0,2.0,1.0,2.0869782,0,1.1052631,0.030303031,0.12179487,0.13071096,0.0,2.1,3.1
00-0031484,C.Manhertz,Chris Manhertz,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",NYG,2024,8,REG,PIT,0,1,0.0,0,0.0,0.0,4.0,0.0,0.0,-0.5752929,0,0.0,0.027027028,0.0116959065,0.048727676,0.0,0.0,0.0
00-0031484,C.Manhertz,Chris Manhertz,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",NYG,2024,9,REG,WAS,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,0.6933261,0,1.0,0.03846154,0.010362694,0.0649462,0.0,6.2,7.2
00-0031484,C.Manhertz,Chris Manhertz,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",NYG,2024,17,REG,IND,1,1,12.0,0,0.0,0.0,7.0,5.0,0.0,0.9875829,0,1.7142857,0.045454547,0.038251366,0.09495778,0.0,1.2,2.2
00-0031484,C.Manhertz,Chris Manhertz,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edzj1uojuh7octginx1e",NYG,2024,18,REG,PHI,1,1,16.0,0,0.0,0.0,2.0,14.0,1.0,1.4441313,0,8.0,0.035714287,0.01980198,0.06743281,0.0,1.6,2.6
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,1,REG,DAL,2,9,16.0,0,0.0,0.0,170.0,5.0,2.0,-2.1645365,0,0.09411765,0.20930232,0.45698926,0.633846,0.0,1.6,3.6
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,2,REG,JAX,3,8,11.0,0,0.0,0.0,73.0,3.0,0.0,-4.70618,0,0.15068494,0.24242425,0.352657,0.6104963,0.0,1.1,4.1
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,3,REG,NYG,7,12,86.0,2,0.0,0.0,129.0,10.0,4.0,5.4918795,0,0.6666667,0.34285715,0.46570396,0.8402785,0.0,20.6,27.6
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,4,REG,LV,4,8,35.0,0,0.0,0.0,98.0,4.0,2.0,-4.4505816,0,0.35714287,0.25,0.5697674,0.7738372,0.0,3.5,7.5
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,5,REG,WAS,4,10,60.0,0,0.0,0.0,183.0,20.0,2.0,-0.3158334,0,0.32786885,0.35714287,0.74693877,1.0585715,0.0,6.0,10.0
00-0031544,A.Cooper,Amari Cooper,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",CLE,2024,6,REG,PHI,4,6,42.0,0,0.0,0.0,44.0,15.0,1.0,0.8196552,0,0.95454544,0.26086956,0.33846155,0.6282274,0.0,4.2,8.2
