player_id,player_name,position,recent_team,week,season_type,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receiving_yards,receptions,targets,receiving_tds,fantasy_points,fantasy_points_ppr,carries_per_game,rush_yards_per_game,rush_tds_per_game,targets_per_game,receptions_per_game,receiving_yards_per_game,total_yards_per_game,touches_per_game,yards_per_carry,yards_per_touch,yards_per_catch,yards_per_target,td_per_touch,carries_per_game_rolling_3,rush_yards_per_game_rolling_3,rush_tds_per_game_rolling_3,targets_per_game_rolling_3,receptions_per_game_rolling_3,receiving_yards_per_game_rolling_3,total_yards_per_game_rolling_3,touches_per_game_rolling_3,yards_per_carry_rolling_3,yards_per_touch_rolling_3,yards_per_catch_rolling_3,yards_per_target_rolling_3,td_per_touch_rolling_3,carries_per_game_rolling_5,rush_yards_per_game_rolling_5,rush_tds_per_game_rolling_5,targets_per_game_rolling_5,receptions_per_game_rolling_5,receiving_yards_per_game_rolling_5,total_yards_per_game_rolling_5,touches_per_game_rolling_5,yards_per_carry_rolling_5,yards_per_touch_rolling_5,yards_per_catch_rolling_5,yards_per_target_rolling_5,td_per_touch_rolling_5,carries_per_game_season_avg,rush_yards_per_game_season_avg,rush_tds_per_game_season_avg,targets_per_game_season_avg,receptions_per_game_season_avg,receiving_yards_per_game_season_avg,total_yards_per_game_season_avg,touches_per_game_season_avg,yards_per_carry_season_avg,yards_per_touch_season_avg,yards_per_catch_season_avg,yards_per_target_season_avg,td_per_touch_season_avg
00-0034791,N.Chubb,RB,CLE,11,REG,NO,11.0,50.0,,,,3.0,-2.5119781,,,,,,5.0,5.0,11.0,50.0,,,,,,,4.545454545454546,,,,,14.0,47.0,,1.5,1.0,-4.0,35.0,16.0,3.4651515151515153,2.1875,-4.0,-4.0,,13.25,40.75,1.0,2.0,1.0,3.0,33.5,14.0,3.0988636363636366,2.427083333333333,3.0,-0.33333333333333326,,13.25,40.75,1.0,2.0,1.0,3.0,33.5,14.0,3.0988636363636366,2.427083333333333,3.0,-0.33333333333333326,
00-0034791,N.Chubb,RB,CLE,12,REG,PIT,20.0,59.0,2.0,,,5.0,2.1133702,,1.0,1.0,1.0,,18.0,19.0,20.0,59.0,2.0,1.0,1.0,1.0,60.0,21.0,2.95,2.857142857142857,1.0,1.0,,15.333333333333334,49.333333333333336,2.0,1.0,1.0,-1.5,47.5,18.5,3.3651515151515157,2.522321428571429,-1.5,-1.5,,14.6,44.4,1.5,1.75,1.0,2.3333333333333335,42.333333333333336,16.333333333333332,3.0690909090909093,2.570436507936508,2.3333333333333335,0.11111111111111116,,14.6,44.4,1.5,1.75,1.0,2.3333333333333335,42.333333333333336,16.333333333333332,3.0690909090909093,2.570436507936508,2.3333333333333335,0.11111111111111116,
00-0034791,N.Chubb,RB,CLE,13,REG,DEN,9.0,21.0,,,,1.0,-2.3625107,,24.0,2.0,2.0,1.0,10.5,12.5,9.0,21.0,,2.0,2.0,24.0,45.0,11.0,2.3333333333333335,4.090909090909091,12.0,12.0,,13.333333333333334,43.333333333333336,2.0,1.5,1.5,12.5,52.5,16.0,3.2762626262626267,3.474025974025974,6.5,6.5,,14.2,44.2,2.0,1.5,1.3333333333333333,7.0,46.666666666666664,16.0,3.1357575757575757,3.0451839826839824,3.0,3.0,,13.666666666666666,40.5,1.5,1.8,1.25,7.75,43.0,15.0,2.9464646464646465,2.950554653679654,4.75,3.0833333333333335,
00-0034791,N.Chubb,RB,CLE,14,REG,PIT,11.0,48.0,,,,2.0,1.2586949,,,,1.0,,4.8,4.8,11.0,48.0,,1.0,,,,,4.363636363636363,,,,,13.333333333333334,42.666666666666664,2.0,1.3333333333333333,1.5,12.5,52.5,16.0,3.2156565656565657,3.474025974025974,6.5,6.5,,13.2,43.4,2.0,1.25,1.3333333333333333,7.0,46.666666666666664,16.0,3.3584848484848484,3.0451839826839824,3.0,3.0,,13.285714285714286,41.57142857142857,1.5,1.6666666666666667,1.25,7.75,43.0,15.0,3.148917748917749,2.950554653679654,4.75,3.0833333333333335,
00-0034791,N.Chubb,RB,CLE,15,REG,KC,9.0,41.0,,1.0,1.0,1.0,-7.278705,,,,1.0,,2.1,2.1,9.0,41.0,,1.0,,,,,4.555555555555555,,,,,9.666666666666666,36.666666666666664,,1.3333333333333333,2.0,24.0,45.0,11.0,3.750841750841751,4.090909090909091,12.0,12.0,,12.0,43.8,2.0,1.25,1.5,12.5,52.5,16.0,3.74959595959596,3.474025974025974,6.5,6.5,,12.75,41.5,1.5,1.5714285714285714,1.25,7.75,43.0,15.0,3.3247474747474746,2.950554653679654,4.75,3.0833333333333335,
00-0034844,S.Barkley,RB,PHI,1,REG,GB,24.0,109.0,2.0,,,6.0,0.019751176,,23.0,2.0,2.0,1.0,31.2,33.2,24.0,109.0,2.0,2.0,2.0,23.0,132.0,26.0,4.541666666666667,5.076923076923077,11.5,11.5,0.11538461538461539,24.0,109.0,2.0,2.0,2.0,23.0,132.0,26.0,4.541666666666667,5.076923076923077,11.5,11.5,0.11538461538461539,24.0,109.0,2.0,2.0,2.0,23.0,132.0,26.0,4.541666666666667,5.076923076923077,11.5,11.5,0.11538461538461539,24.0,109.0,2.0,2.0,2.0,23.0,132.0,26.0,4.541666666666667,5.076923076923077,11.5,11.5,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,2,REG,ATL,22.0,95.0,,,,3.0,-2.9796376,1.0,21.0,4.0,5.0,,13.6,17.6,22.0,95.0,,5.0,4.0,21.0,116.0,26.0,4.318181818181818,4.461538461538462,5.25,4.2,,23.0,102.0,2.0,3.5,3.0,22.0,124.0,26.0,4.429924242424242,4.769230769230769,8.375,7.85,0.11538461538461539,23.0,102.0,2.0,3.5,3.0,22.0,124.0,26.0,4.429924242424242,4.769230769230769,8.375,7.85,0.11538461538461539,23.0,102.0,2.0,3.5,3.0,22.0,124.0,26.0,4.429924242424242,4.769230769230769,8.375,7.85,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,3,REG,NO,17.0,147.0,2.0,,,7.0,6.2973585,1.0,9.0,4.0,4.0,,29.6,33.6,17.0,147.0,2.0,4.0,4.0,9.0,156.0,21.0,8.647058823529411,7.428571428571429,2.25,2.25,,21.0,117.0,2.0,3.6666666666666665,3.3333333333333335,17.666666666666668,134.66666666666666,24.333333333333332,5.835635769459299,5.655677655677656,6.333333333333333,5.983333333333333,0.11538461538461539,21.0,117.0,2.0,3.6666666666666665,3.3333333333333335,17.666666666666668,134.66666666666666,24.333333333333332,5.835635769459299,5.655677655677656,6.333333333333333,5.983333333333333,0.11538461538461539,21.0,117.0,2.0,3.6666666666666665,3.3333333333333335,17.666666666666668,134.66666666666666,24.333333333333332,5.835635769459299,5.655677655677656,6.333333333333333,5.983333333333333,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,4,REG,TB,10.0,84.0,,,,2.0,2.230746,,32.0,2.0,4.0,,11.6,13.6,10.0,84.0,,4.0,2.0,32.0,116.0,12.0,8.4,9.666666666666666,16.0,8.0,,16.333333333333332,108.66666666666667,2.0,4.333333333333333,3.3333333333333335,20.666666666666668,129.33333333333334,19.666666666666668,7.12174688057041,7.185592185592185,7.833333333333333,4.816666666666666,,18.25,108.75,2.0,3.75,3.0,21.25,130.0,21.25,6.476726827094474,6.658424908424909,8.75,6.4875,0.11538461538461539,18.25,108.75,2.0,3.75,3.0,21.25,130.0,21.25,6.476726827094474,6.658424908424909,8.75,6.4875,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,6,REG,CLE,18.0,47.0,,,,1.0,-5.8232765,,7.0,2.0,2.0,,5.4,7.4,18.0,47.0,,2.0,2.0,7.0,54.0,20.0,2.611111111111111,2.7,3.5,3.5,,15.0,92.66666666666667,2.0,3.3333333333333335,2.6666666666666665,16.0,108.66666666666667,17.666666666666668,6.552723311546842,6.598412698412699,7.25,4.583333333333333,,18.2,96.4,2.0,3.4,2.8,18.4,114.8,21.0,5.703603683897802,5.8667399267399265,7.7,5.89,0.11538461538461539,18.2,96.4,2.0,3.4,2.8,18.4,114.8,21.0,5.703603683897802,5.8667399267399265,7.7,5.89,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,7,REG,NYG,17.0,176.0,1.0,,,6.0,8.977637,,11.0,2.0,3.0,,24.7,26.7,17.0,176.0,1.0,3.0,2.0,11.0,187.0,19.0,10.352941176470589,9.842105263157896,5.5,3.6666666666666665,,15.0,102.33333333333333,1.0,3.0,2.0,16.666666666666668,119.0,17.0,7.121350762527233,7.402923976608187,8.333333333333334,5.055555555555555,,16.8,109.8,1.5,3.6,2.8,16.0,125.8,19.6,6.865858585858587,6.81977636398689,6.5,4.323333333333333,,18.0,109.66666666666667,1.6666666666666667,3.3333333333333335,2.6666666666666665,17.166666666666668,126.83333333333333,20.666666666666668,6.478493265993266,6.529300816142921,7.333333333333333,5.519444444444445,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,8,REG,CIN,22.0,108.0,,,,5.0,0.8201478,,3.0,1.0,1.0,,11.1,12.1,22.0,108.0,,1.0,1.0,3.0,111.0,23.0,4.909090909090909,4.826086956521739,3.0,3.0,,19.0,110.33333333333333,1.0,2.0,1.6666666666666667,7.0,117.33333333333333,20.666666666666668,5.957714398890869,5.789397406559878,4.0,3.388888888888889,,16.8,112.4,1.5,2.8,2.2,12.4,124.8,19.0,6.984040404040404,6.892686062983546,6.05,4.083333333333334,,18.571428571428573,109.42857142857143,1.6666666666666667,3.0,2.4285714285714284,15.142857142857142,124.57142857142857,21.0,6.254292929292929,6.285984550482753,6.714285714285714,5.15952380952381,0.11538461538461539
00-0034844,S.Barkley,RB,PHI,9,REG,JAX,27.0,159.0,1.0,1.0,1.0,5.0,-4.333561,,40.0,3.0,4.0,1.0,29.9,32.9,27.0,159.0,1.0,4.0,3.0,40.0,199.0,30.0,5.888888888888889,6.633333333333334,13.333333333333334,10.0,0.06666666666666667,22.0,147.66666666666666,1.0,2.6666666666666665,2.0,18.0,165.66666666666666,24.0,7.050306991483462,7.100508517670989,7.277777777777779,5.5555555555555545,0.06666666666666667,18.8,114.8,1.0,2.8,2.0,18.6,133.4,20.8,6.4324064171123,6.733638443935926,8.266666666666667,5.633333333333333,0.06666666666666667,19.625,115.625,1.5,3.125,2.5,18.25,133.875,22.125,6.208617424242425,6.329403148339075,7.541666666666667,5.764583333333333,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,10,REG,DAL,14.0,66.0,,,,4.0,0.94105786,,12.0,1.0,1.0,,7.8,8.8,14.0,66.0,,1.0,1.0,12.0,78.0,15.0,4.714285714285714,5.2,12.0,12.0,,21.0,111.0,1.0,2.0,1.6666666666666667,18.333333333333332,129.33333333333334,22.666666666666668,5.170755170755171,5.553140096618357,9.444444444444445,8.333333333333334,0.06666666666666667,19.6,111.2,1.0,2.2,1.8,14.6,125.8,21.4,5.695263559969443,5.8403051106025945,7.466666666666667,6.433333333333333,0.06666666666666667,19.0,110.11111111111111,1.5,2.888888888888889,2.3333333333333335,17.555555555555557,127.66666666666667,21.333333333333332,6.042580567580568,6.203913909634733,8.037037037037036,6.457407407407407,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,11,REG,WAS,26.0,146.0,2.0,,,7.0,6.1470475,,52.0,2.0,3.0,,31.8,33.8,26.0,146.0,2.0,3.0,2.0,52.0,198.0,28.0,5.615384615384615,7.071428571428571,26.0,17.333333333333332,,22.333333333333332,123.66666666666667,1.5,2.6666666666666665,2.0,34.666666666666664,158.33333333333334,24.333333333333332,5.406186406186407,6.301587301587301,17.11111111111111,13.111111111111109,0.06666666666666667,21.2,131.0,1.3333333333333333,2.4,1.8,23.6,154.6,23.0,6.296118260824143,6.714590824888307,11.966666666666667,9.2,0.06666666666666667,19.7,113.7,1.6,2.9,2.3,21.0,134.7,22.0,5.999860972360972,6.290665375814117,9.833333333333334,7.544999999999999,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,12,REG,LA,26.0,255.0,2.0,,,7.0,15.063004,,47.0,4.0,4.0,,42.2,46.2,26.0,255.0,2.0,4.0,4.0,47.0,302.0,30.0,9.807692307692308,10.066666666666666,11.75,11.75,,22.0,155.66666666666666,2.0,2.6666666666666665,2.3333333333333335,37.0,192.66666666666666,24.333333333333332,6.712454212454213,7.446031746031745,16.583333333333332,13.694444444444443,,23.0,146.8,1.6666666666666667,2.6,2.2,30.8,177.6,25.2,6.187068487068487,6.759503105590062,13.216666666666669,10.816666666666666,0.06666666666666667,20.272727272727273,126.54545454545455,1.6666666666666667,3.0,2.4545454545454546,23.363636363636363,149.9090909090909,22.727272727272727,6.346027457391094,6.633938220437076,10.007575757575758,7.927272727272726,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,13,REG,BAL,23.0,107.0,1.0,1.0,,5.0,0.659597,,10.0,2.0,4.0,,17.7,19.7,23.0,107.0,1.0,4.0,2.0,10.0,117.0,25.0,4.6521739130434785,4.68,5.0,2.5,,25.0,169.33333333333334,1.6666666666666667,3.6666666666666665,2.6666666666666665,36.333333333333336,205.66666666666666,27.666666666666668,6.6917502787068015,7.272698412698413,14.25,10.527777777777777,,23.2,146.6,1.5,3.2,2.4,32.2,178.8,25.6,6.135685087859001,6.7302857142857135,13.616666666666669,10.716666666666667,0.06666666666666667,20.5,124.91666666666667,1.5714285714285714,3.0833333333333335,2.4166666666666665,22.25,147.16666666666666,22.916666666666668,6.204872995362126,6.471110035400653,9.590277777777779,7.474999999999999,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,14,REG,CAR,20.0,124.0,,,,6.0,3.37699,1.0,,,1.0,,14.4,14.4,20.0,124.0,,1.0,,,,,6.2,,,,,23.0,162.0,1.5,3.0,3.0,28.5,209.5,27.5,6.886622073578596,7.373333333333333,8.375,7.125,,21.8,139.6,1.6666666666666667,2.6,2.25,30.25,173.75,24.5,6.197907310081223,6.754523809523809,13.687500000000002,10.895833333333334,,20.46153846153846,124.84615384615384,1.5714285714285714,2.923076923076923,2.4166666666666665,22.25,147.16666666666666,22.916666666666668,6.2044981495650395,6.471110035400653,9.590277777777779,7.474999999999999,0.09102564102564104
00-0034844,S.Barkley,RB,PHI,15,REG,PIT,19.0,65.0,,,,4.0,-2.6652317,,9.0,2.0,2.0,,7.4,9.4,19.0,65.0,,2.0,2.0,9.0,74.0,21.0,3.4210526315789473,3.5238095238095237,4.5,4.5,,20.666666666666668,98.66666666666667,1.0,2.3333333333333335,2.0,9.5,95.5,23.0,4.7577421815408085,4.101904761904761,4.75,3.5,,22.8,139.4,1.6666666666666667,2.8,2.5,29.5,172.75,26.0,5.93926069353987,6.335476190476189,11.8125,9.020833333333334,,20.357142857142858,120.57142857142857,1.5714285714285714,2.857142857142857,2.3846153846153846,21.23076923076923,141.53846153846155,22.76923076923077,6.0056806125660325,6.244394611432105,9.198717948717949,7.246153846153845,0.09102564102564104
